public_metrics,text,conversation_id,edit_history_tweet_ids,lang,referenced_tweets,author_id,context_annotations,created_at,tweet_id,in_reply_to_user_id,geo,metrics,total_engagement,log_engage,processed_tweet,positive,neutral,negative
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 9, 'quote_count': 0, 'bookmark_count': 13, 'impression_count': 1382}","@caniravkaria Listed Companies in India having exposure into E-waste
1️⃣Eco Recycling 
2️⃣Felix Industries",1.7675773221594893e+18,['1767579843573756238'],en,"[{'type': 'replied_to', 'id': '1767577322159489191'}]",1.7023544811602657e+18,,2024-03-12T15:54:09.000Z,1767579843573756238,65130786.0,,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 9, 'quote_count': 0, 'bookmark_count': 13, 'impression_count': 1382}",1406,7.249215057114389,listed company india exposure e waste 1 eco recycling 2 felix industry,0.10715986,0.8259714,0.066868685
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @RestartProject: It appears the government is yet to grasp fully the scale of the e-waste tsunami,"" says @Dunne4Ludlow, chair of Parliam…",1.7675788981144868e+18,['1767578898114486757'],en,"[{'type': 'retweeted', 'id': '1767483408089833786'}]",1.5069135798779986e+18,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735149568942080', 'name': 'Philip Dunne', 'description': 'British politician'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735149568942080', 'name': 'Philip Dunne', 'description': 'British politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '857083369514876928', 'name': 'Weather', 'description': 'Weather'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070735149568942080', 'name': 'Philip Dunne', 'description': 'British politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}, {'domain': {'id': '155', 'name': 'Weather', 'description': 'Weather-related topics like Boston weather or Earthquakes'}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}, {'domain': {'id': '175', 'name': 'Emergency Events', 'description': ''}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}]",2024-03-12T15:50:23.000Z,1767578898114486757,,,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",6,1.9459101490553128,rt appears government yet grasp fully scale e waste tsunami say chair parliam,0.32102135,0.646973,0.03200567
"{'retweet_count': 20, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @caniravkaria: This may be beginning of E-waste theme ...

Don't miss this theme...

Kachre main Sona milega 🥇🪙 (see this news for refer…",1.7675776642175672e+18,['1767577664217567269'],en,"[{'type': 'retweeted', 'id': '1767577322159489191'}]",1.1707794858823393e+18,,2024-03-12T15:45:29.000Z,1767577664217567269,,,"{'retweet_count': 20, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",20,3.044522437723423,rt may beginning e waste theme miss theme kachre main sona milega see news refer,0.26610118,0.7078486,0.02605018
"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",RT @CommonsEAC: Four years on from @DefraGovUK accepting or partly accepting our recommendations on how to tackle the “#Ewaste tsunami” how…,1.7675765644079232e+18,['1767576564407923199'],en,"[{'type': 'retweeted', 'id': '1767508209101672684'}]",1.6614892320518554e+18,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '857083369514876928', 'name': 'Weather', 'description': 'Weather'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}, {'domain': {'id': '155', 'name': 'Weather', 'description': 'Weather-related topics like Boston weather or Earthquakes'}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}, {'domain': {'id': '175', 'name': 'Emergency Events', 'description': ''}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}]",2024-03-12T15:41:07.000Z,1767576564407923199,,,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",8,2.19722457733622,rt four year accepting partly accepting recommendation tackle tsunami,0.05015474,0.9042092,0.045636088
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}","In a world where electronic devices are an integral part of our daily lives, the responsible management of e-waste becomes more crucial than ever! And amidst this challenge, our #retail partners are doing an amazing job &amp; have emerged as shining examples of responsible recycling. https://t.co/sQU1nM8zYu",1.7675761521500982e+18,['1767576152150098280'],en,,8.50777146783957e+17,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '781974596706635776', 'name': 'Retail industry'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1407811550987972617', 'name': 'Industries'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '781974596706635776', 'name': 'Retail industry'}}]",2024-03-12T15:39:29.000Z,1767576152150098280,,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 7}",8,2.19722457733622,world electronic device integral part daily life responsible management e waste becomes crucial ever amidst challenge partner amazing job amp emerged shining example responsible recycling,0.011085164,0.17176816,0.81714666
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",From E-Waste to Retro Gaming Beast! Fixing a Laptop with Botocera https://t.co/V5tmqOMi5p via @YouTube,1.7675742989174868e+18,['1767574298917486916'],en,,7.095031756870738e+17,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1174432578503204864', 'name': 'PC gaming'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1201644971855499264', 'name': 'Retro gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028376662888448', 'name': 'Console gaming', 'description': 'Video Game Hardware'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1174432578503204864', 'name': 'PC gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1201644971855499264', 'name': 'Retro gaming'}}]",2024-03-12T15:32:07.000Z,1767574298917486916,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 5}",6,1.9459101490553128,e waste retro gaming beast fixing laptop botocera via,0.48220384,0.4785479,0.039248206
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @EnviroserveRw: #TuesdayAppreciation👏🏿

Heartfelt thanks to @Ruhengerirefer1 and @HuaweiRwanda for joining us in the journey to protect…",1.7675736991068452e+18,['1767573699106845158'],en,"[{'type': 'retweeted', 'id': '1767543273432784935'}]",862661738.0,,2024-03-12T15:29:44.000Z,1767573699106845158,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1,0.6931471805599453,rt heartfelt thanks joining u journey protect,0.0026785498,0.08258834,0.9147332
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 194}","Researchers at @ETH_en have developed a unique way to recover gold from electronic waste – using a byproduct of the cheesemaking process.

From 20 old computer motherboards, the team retrieved a 22-​carat gold nugget weighing 450 milligrams.

👇 ♻️

https://t.co/0RuGVUpnCV",1.767571043491754e+18,['1767571043491754076'],en,,574531972.0,,2024-03-12T15:19:11.000Z,1767571043491754076,,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 194}",196,5.2832037287379885,researcher developed unique way recover gold electronic waste using byproduct cheesemaking process 20 old computer motherboards team retrieved 22 carat gold nugget weighing 450 milligram,0.020844998,0.705417,0.27373803
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 62}",@vivekgujrati @rohits_bn e-waste recycling rules by the govt.,1.7671273204002038e+18,['1767568004273844483'],en,"[{'type': 'replied_to', 'id': '1767564769299664987'}]",1515952328.0,,2024-03-12T15:07:06.000Z,1767568004273844483,76691202.0,,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 62}",64,4.174387269895637,e waste recycling rule govt,0.23409387,0.7254847,0.040421396
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 8}",""" Exciting to share this thought-provoking poster highlighting the environmental impact of technology. Let's reflect on the consequences of electronic waste and greenhouse gas emissions, urging for sustainable practices.",1.7675627721522463e+18,['1767562772152246373'],en,,1.5771694016562708e+18,,2024-03-12T14:46:19.000Z,1767562772152246373,,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 8}",9,2.302585092994046,exciting share thought provoking poster highlighting environmental impact technology let reflect consequence electronic waste greenhouse gas emission urging sustainable practice,0.007200933,0.15928252,0.83351654
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @PureStorage: Become a #data superhero with #PureStorage at #SAPInsider, visit us at booth 330 and learn how to: 
✅ Deliver maximum #AI…",1.767561995832746e+18,['1767561995832746096'],en,"[{'type': 'retweeted', 'id': '1767523879835127856'}]",458890492.0,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597226799105', 'name': 'B2B'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597172203520', 'name': 'Services - B2B'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10043095632', 'name': 'Pure Storage'}}]",2024-03-12T14:43:14.000Z,1767561995832746096,,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",1,0.6931471805599453,rt become superhero visit u booth 330 learn deliver maximum,0.010816167,0.6484272,0.34075665
"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","RT @RestartProject: It appears the government is yet to grasp fully the scale of the e-waste tsunami,"" says @Dunne4Ludlow, chair of Parliam…",1.7675593770354035e+18,['1767559377035403529'],en,"[{'type': 'retweeted', 'id': '1767483408089833786'}]",160545146.0,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735149568942080', 'name': 'Philip Dunne', 'description': 'British politician'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735149568942080', 'name': 'Philip Dunne', 'description': 'British politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '857083369514876928', 'name': 'Weather', 'description': 'Weather'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070735149568942080', 'name': 'Philip Dunne', 'description': 'British politician'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}, {'domain': {'id': '155', 'name': 'Weather', 'description': 'Weather-related topics like Boston weather or Earthquakes'}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}, {'domain': {'id': '175', 'name': 'Emergency Events', 'description': ''}, 'entity': {'id': '1332265012266631169', 'name': 'Tsunamis'}}]",2024-03-12T14:32:49.000Z,1767559377035403529,,,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",6,1.9459101490553128,rt appears government yet grasp fully scale e waste tsunami say chair parliam,0.32102135,0.646973,0.03200567
